Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Pct,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Store_Name,Customer_Gender,Customer_Age_Group,Customer_Rating,Year,Month,Month_Name,Day_of_Week,Hour,Quarter,Is_Weekend
TXN-2025215,CUST-01234,Sports & Fitness,Adidas Lite Racer Shoes,1,6620.59,0,6620.59,2025-11-09 18:39:00,Karachi,Cash,NovaMart Central,Male,25-34,5,2025,11,Nov,Sunday,18,4,1
TXN-2025851,CUST-02647,Electronics,Sony Earbuds WF-C500,1,11232.21,5,10670.6,2025-06-08 18:26:00,Hyderabad,Credit Card,NovaMart Outlet,Male,45-54,3,2025,6,Jun,Sunday,18,2,1
TXN-2025133,CUST-02046,Home & Kitchen,Prestige Pressure Cooker 5L,2,2819.46,5,5356.97,2025-04-12 14:02:00,Faisalabad,Cash,NovaMart Express,Male,25-34,4,2025,4,Apr,Saturday,14,2,1
TXN-2025662,CUST-UNKNOWN,Toys & Kids,Jigsaw Puzzle 500pcs,1,901.92,0,856.82,2025-03-24 15:08:00,Karachi,Cash,NovaMart Express,Unknown,35-44,4,2025,3,Mar,Monday,15,1,0
TXN-2025845,CUST-00937,Clothing,Men's Polo Shirt,2,1703.49,5,3236.63,2025-11-05 21:04:00,Karachi,Credit Card,NovaMart Outlet,Female,25-34,4,2025,11,Nov,Wednesday,21,4,0
TXN-2025186,CUST-00535,Clothing,Formal Dress Shirt,1,2450.55,0,2450.55,2025-01-23 17:36:00,Karachi,Debit Card,NovaMart Express,Male,35-44,1,2025,1,Jan,Thursday,17,1,0
TXN-2025042,CUST-02141,Sports & Fitness,Dumbbell Set 10kg Pair,2,3798.4,0,7596.8,2025-08-04 18:25:00,Sialkot,Cash,NovaMart Express,Female,35-44,5,2025,8,Aug,Monday,18,3,0
TXN-2025109,CUST-02445,Home & Kitchen,Bed Sheet King Size,1,3516.76,0,3516.76,2025-10-24 19:37:00,Karachi,Credit Card,NovaMart Central,Female,45-54,5,2025,10,Oct,Friday,19,4,0
TXN-2025893,CUST-02297,Health & Beauty,Gillette Fusion Razor,2,1661.34,0,3322.68,2025-09-27 19:26:00,Rawalpindi,Debit Card,NovaMart Outlet,Female,45-54,5,2025,9,Sep,Saturday,19,3,1
TXN-2025569,CUST-02943,Groceries,Olpers Full Cream Milk 1L,3,180.95,0,542.85,2025-06-05 17:06:00,Peshawar,Cash,NovaMart Central,Male,25-34,4,2025,6,Jun,Thursday,17,2,0
TXN-2025589,CUST-01538,Electronics,Sony Earbuds WF-C500,1,11694.52,0,11694.52,2025-03-10 13:11:00,Multan,Credit Card,NovaMart Outlet,Female,55+,2,2025,3,Mar,Monday,13,1,0
TXN-2025927,CUST-01177,Groceries,Sunflower Oil 5L,2,2117.88,0,4235.76,2025-11-24 21:01:00,Lahore,Cash,NovaMart Outlet,Male,35-44,4,2025,11,Nov,Monday,21,4,0
TXN-2025971,CUST-02028,Groceries,Olpers Full Cream Milk 1L,2,181.05,0,362.1,2025-04-29 16:28:00,Multan,Bank Transfer,NovaMart Outlet,Male,45-54,5,2025,4,Apr,Tuesday,16,2,0
TXN-2025484,CUST-01896,Groceries,Nestle Everyday Tea Whitener 400g,1,350.52,0,350.52,2025-10-19 20:37:00,Lahore,JazzCash,NovaMart Outlet,Female,55+,5,2025,10,Oct,Sunday,20,4,1
TXN-2025469,CUST-01487,Sports & Fitness,Wilson Badminton Racket,1,2946.46,0,2946.46,2025-08-29 18:02:00,Multan,JazzCash,NovaMart Central,Female,25-34,3,2025,8,Aug,Friday,18,3,0
TXN-2025025,CUST-01664,Stationery,Highlighter Set 6colors,2,415.24,5,788.96,2025-06-22 19:46:00,Karachi,Debit Card,NovaMart Premium,Female,35-44,5,2025,6,Jun,Sunday,19,2,1
TXN-2025599,CUST-00698,Electronics,Sony Earbuds WF-C500,1,11781.96,0,11781.96,2025-05-23 21:31:00,Peshawar,Cash,NovaMart Express,Female,45-54,5,2025,5,May,Friday,21,2,0
TXN-2025615,CUST-00806,Sports & Fitness,Football Size 5,4,1937.72,10,6975.79,2025-08-10 09:22:00,Islamabad,EasyPaisa,NovaMart Express,Male,55+,5,2025,8,Aug,Sunday,9,3,1
TXN-2025680,CUST-02096,Electronics,HP Wireless Mouse,3,1273.07,0,3819.21,2025-11-30 15:10:00,Karachi,EasyPaisa,NovaMart Express,Female,18-24,5,2025,11,Nov,Sunday,15,4,1
TXN-2026038,CUST-00379,Groceries,Lays Chips Family Pack,1,165.53,0,165.53,2025-05-06 20:51:00,Karachi,Cash,NovaMart Central,Male,25-34,5,2025,5,May,Tuesday,20,2,0
TXN-2025367,CUST-01182,Stationery,Spiral Notebook A5,4,353.99,10,1274.36,2025-12-18 17:34:00,Hyderabad,Cash,NovaMart Express,Female,18-24,4,2025,12,Dec,Thursday,17,4,0
TXN-2025757,CUST-01115,Electronics,Lenovo Laptop Bag,1,2848.27,10,2563.44,2025-11-04 16:33:00,Rawalpindi,Debit Card,NovaMart Premium,Male,18-24,5,2025,11,Nov,Tuesday,16,4,0
TXN-2025972,CUST-UNKNOWN,Stationery,Sticky Notes 3x3 4pads,1,286.22,0,257.6,2025-10-18 15:34:00,Lahore,Cash,NovaMart Premium,Unknown,55+,4,2025,10,Oct,Saturday,15,4,1
TXN-2025384,CUST-02407,Electronics,Samsung Galaxy A14,4,48283.58,0,193134.32,2025-01-25 15:27:00,Lahore,Cash,NovaMart Express,Male,45-54,5,2025,1,Jan,Saturday,15,1,1
TXN-2025455,CUST-01008,Stationery,Stapler Heavy Duty,5,741.62,0,3708.12,2025-07-23 12:08:00,Faisalabad,Credit Card,NovaMart Premium,Female,55+,5,2025,7,Jul,Wednesday,12,3,0
TXN-2025265,CUST-01630,Stationery,Spiral Notebook A5,1,330.69,20,264.55,2025-11-16 16:48:00,Quetta,EasyPaisa,NovaMart Premium,Female,25-34,5,2025,11,Nov,Sunday,16,4,1
TXN-2025398,CUST-01774,Stationery,Spiral Notebook A5,2,285.54,0,571.08,2025-10-24 20:45:00,Islamabad,Credit Card,NovaMart Premium,Male,35-44,4,2025,10,Oct,Friday,20,4,0
TXN-2026082,CUST-00299,Stationery,Highlighter Set 6colors,1,448.16,10,403.34,2025-10-23 20:23:00,Karachi,Credit Card,NovaMart Central,Male,25-34,4,2025,10,Oct,Thursday,20,4,0
TXN-2025445,CUST-00884,Electronics,Sony Earbuds WF-C500,1,9561.41,10,8605.27,2025-10-10 10:09:00,Karachi,Debit Card,NovaMart Premium,Male,55+,4,2025,10,Oct,Friday,10,4,0
TXN-2025396,CUST-02830,Stationery,Casio fx-82 Calculator,1,1814.28,0,1814.28,2025-09-11 10:42:00,Lahore,Debit Card,NovaMart Central,Female,35-44,5,2025,9,Sep,Thursday,10,3,0
TXN-2025177,CUST-02714,Sports & Fitness,Cycling Gloves,2,875.07,5,1662.63,2025-05-03 10:14:00,Islamabad,Debit Card,NovaMart Outlet,Female,18-24,4,2025,5,May,Saturday,10,2,1
TXN-2025019,CUST-00662,Clothing,Formal Dress Shirt,4,2101.35,0,8405.4,2025-05-20 13:21:00,Rawalpindi,JazzCash,NovaMart Premium,Male,18-24,5,2025,5,May,Tuesday,13,2,0
TXN-2025772,CUST-00291,Groceries,Brooke Bond Supreme 200g,2,288.65,5,548.43,2025-09-23 17:21:00,Lahore,Cash,NovaMart Central,Male,45-54,4,2025,9,Sep,Tuesday,17,3,0
TXN-2026058,CUST-02517,Home & Kitchen,Non-Stick Fry Pan,3,2325.2,0,6975.6,2025-03-13 16:36:00,Islamabad,Debit Card,NovaMart Outlet,Male,35-44,5,2025,3,Mar,Thursday,16,1,0
TXN-2025596,CUST-00192,Toys & Kids,Barbie Fashion Doll,2,2373.95,5,4510.5,2025-10-07 16:06:00,Islamabad,JazzCash,NovaMart Outlet,Male,25-34,5,2025,10,Oct,Tuesday,16,4,0
TXN-2025062,CUST-02018,Stationery,Stapler Heavy Duty,2,776.68,0,1553.36,2025-11-08 15:39:00,Faisalabad,Debit Card,NovaMart Premium,Male,18-24,5,2025,11,Nov,Saturday,15,4,1
TXN-2025273,CUST-01076,Sports & Fitness,Dumbbell Set 10kg Pair,1,4294.09,15,3649.98,2025-12-08 17:47:00,Islamabad,Cash,NovaMart Central,Female,35-44,5,2025,12,Dec,Monday,17,4,0
TXN-2026079,CUST-02235,Stationery,Casio fx-82 Calculator,2,1845.09,5,3505.67,2025-05-12 12:02:00,Quetta,EasyPaisa,NovaMart Express,Female,55+,4,2025,5,May,Monday,12,2,0
TXN-2025279,CUST-00329,Groceries,Sunflower Oil 5L,1,1860.27,0,1860.27,2025-02-10 13:45:00,Lahore,JazzCash,NovaMart Premium,Female,35-44,5,2025,2,Feb,Monday,13,1,0
TXN-2025758,CUST-00989,Electronics,JBL Bluetooth Speaker,2,7128.73,10,12831.71,2025-01-13 19:16:00,Multan,Cash,NovaMart Premium,Male,18-24,5,2025,1,Jan,Monday,19,1,0
TXN-2025369,CUST-00704,Sports & Fitness,Resistance Bands Set,2,1305.09,10,2349.16,2025-04-03 10:51:00,Islamabad,Debit Card,NovaMart Premium,Female,35-44,4,2025,4,Apr,Thursday,10,2,0
TXN-2025797,CUST-01387,Groceries,Rooh Afza 750ml,1,294.21,0,294.21,2025-01-30 19:03:00,Peshawar,Credit Card,NovaMart Outlet,Female,35-44,5,2025,1,Jan,Thursday,19,1,0
TXN-2025740,CUST-00505,Sports & Fitness,Wilson Badminton Racket,1,2684.69,0,2684.69,2025-09-12 20:20:00,Hyderabad,Cash,NovaMart Outlet,Female,18-24,5,2025,9,Sep,Friday,20,3,0
TXN-2026050,CUST-00835,Clothing,Denim Jeans Slim Fit,1,2656.83,10,2391.15,2025-12-05 19:06:00,Peshawar,Bank Transfer,NovaMart Express,Female,45-54,3,2025,12,Dec,Friday,19,4,0
TXN-2025548,CUST-01642,Electronics,HP Wireless Mouse,1,1792.57,5,1702.94,2025-10-09 17:08:00,Peshawar,Bank Transfer,NovaMart Outlet,Male,25-34,4,2025,10,Oct,Thursday,17,4,0
TXN-2025790,CUST-02341,Electronics,Xiaomi Power Bank 20000mAh,1,4429.91,0,4429.91,2025-02-22 13:24:00,Rawal Pindi,Debit Card,NovaMart Outlet,Male,18-24,5,2025,2,Feb,Saturday,13,1,1
TXN-2025810,CUST-02237,Sports & Fitness,Yoga Mat 6mm,2,2069.2,0,4138.4,2025-12-22 11:37:00,Lahore,JazzCash,NovaMart Premium,Female,35-44,5,2025,12,Dec,Monday,11,4,0
TXN-2025457,CUST-00512,Sports & Fitness,Skipping Rope Steel,1,601.67,10,541.5,2025-09-03 18:41:00,Peshawar,Credit Card,NovaMart Central,Male,45-54,5,2025,9,Sep,Wednesday,18,3,0
TXN-2025394,CUST-02561,Groceries,Brooke Bond Supreme 200g,1,317.02,20,253.62,2025-09-28 12:03:00,Lahore,Cash,NovaMart Central,Male,18-24,4,2025,9,Sep,Sunday,12,3,1
TXN-2025988,CUST-01902,Groceries,Basmati Rice 5kg,3,1413.01,0,4239.03,2025-09-08 15:31:00,Faisalabad,Debit Card,NovaMart Outlet,Male,45-54,5,2025,9,Sep,Monday,15,3,0
TXN-2025865,CUST-01026,Clothing,Kids Tracksuit,5,1676.72,0,8383.6,2025-06-30 21:30:00,Multan,Cash,NovaMart Central,Male,18-24,5,2025,6,Jun,Monday,21,2,0
TXN-2025376,CUST-01698,Electronics,Lenovo Laptop Bag,2,3982.57,0,7965.14,2025-07-05 18:38:00,Hyderabad,Debit Card,NovaMart Premium,Female,18-24,4,2025,7,Jul,Saturday,18,3,1
TXN-2025413,CUST-00300,Sports & Fitness,Adidas Lite Racer Shoes,4,7672.2,20,24551.04,2025-08-30 13:37:00,Lahore,Cash,NovaMart Premium,Female,45-54,5,2025,8,Aug,Saturday,13,3,1
TXN-2025075,CUST-01884,Health & Beauty,Panadol Strip 10tabs,1,101.3,5,96.23,2025-05-11 12:31:00,Faisalabad,Credit Card,NovaMart Central,Female,45-54,2,2025,5,May,Sunday,12,2,1
TXN-2026075,CUST-00747,Clothing,Sports T-Shirt,1,1543.56,15,1312.03,2025-07-02 17:11:00,Lahore,EasyPaisa,NovaMart Express,Male,55+,5,2025,7,Jul,Wednesday,17,3,0
TXN-2025501,CUST-02853,Toys & Kids,Barbie Fashion Doll,2,2184.83,0,4369.66,2025-08-10 17:37:00,Islamabad,Cash,NovaMart Premium,Female,35-44,4,2025,8,Aug,Sunday,17,3,1
TXN-2025722,CUST-02663,Groceries,Lays Chips Family Pack,1,194.86,15,165.63,2025-06-13 19:31:00,Lahore,Credit Card,NovaMart Central,Male,25-34,4,2025,6,Jun,Friday,19,2,0
TXN-2025617,CUST-00394,Clothing,Denim Jeans Slim Fit,1,2949.36,0,2949.36,2025-07-22 19:51:00,Lahore,EasyPaisa,NovaMart Outlet,Female,35-44,4,2025,7,Jul,Tuesday,19,3,0
TXN-2025115,CUST-01956,Clothing,Sports T-Shirt,1,1402.15,10,1261.94,2025-11-29 16:40:00,Karachi,Debit Card,NovaMart Outlet,Male,25-34,5,2025,11,Nov,Saturday,16,4,1
TXN-2025418,CUST-01347,Home & Kitchen,Pillow Set 2pcs,5,1666.84,0,8334.2,2025-03-24 15:17:00,Rawalpindi,Credit Card,NovaMart Central,Male,25-34,4,2025,3,Mar,Monday,15,1,0
TXN-2025602,CUST-00247,Groceries,Tapal Danedar Tea 900g,1,806.71,10,726.04,2025-08-09 14:46:00,Lahore,Debit Card,NovaMart Outlet,Male,35-44,2,2025,8,Aug,Saturday,14,3,1
TXN-2025605,CUST-01515,Groceries,Tapal Danedar Tea 900g,2,717.75,0,1435.5,2025-01-29 15:17:00,Karachi,Credit Card,NovaMart Premium,Female,35-44,2,2025,1,Jan,Wednesday,15,1,0
TXN-2025090,CUST-01600,Clothing,Sports T-Shirt,1,1068.39,5,1014.97,2025-09-19 13:09:00,Karachi,Bank Transfer,NovaMart Central,Male,55+,4,2025,9,Sep,Friday,13,3,0
TXN-2026100,CUST-UNKNOWN,Home & Kitchen,Kitchen Knife Set,1,986.59,0,937.26,2025-07-22 12:53:00,Peshawar,Cash,NovaMart Central,Unknown,35-44,4,2025,7,Jul,Tuesday,12,3,0
TXN-2025499,CUST-01161,Groceries,Brooke Bond Supreme 200g,1,305.64,15,259.79,2025-09-20 17:48:00,Lahore,Debit Card,NovaMart Outlet,Male,25-34,4,2025,9,Sep,Saturday,17,3,1
TXN-2025786,CUST-01590,Groceries,Nestle Everyday Tea Whitener 400g,2,416.51,0,833.02,2025-09-10 14:36:00,Karachi,Bank Transfer,NovaMart Central,Female,35-44,3,2025,9,Sep,Wednesday,14,3,0
TXN-2025793,CUST-02988,Health & Beauty,Panadol Strip 10tabs,1,98.54,5,93.61,2025-07-14 19:29:00,Karachi,Debit Card,NovaMart Express,Male,25-34,3,2025,7,Jul,Monday,19,3,0
TXN-2025791,CUST-00592,Clothing,Formal Dress Shirt,1,2535.13,20,2028.1,2025-11-13 14:39:00,Islamabad,EasyPaisa,NovaMart Express,Male,35-44,5,2025,11,Nov,Thursday,14,4,0
TXN-2025012,CUST-00249,Home & Kitchen,PEL Refrigerator 14CuFt,1,82112.45,0,82112.45,2025-09-05 17:56:00,Islamabad,Credit Card,NovaMart Central,Female,45-54,2,2025,9,Sep,Friday,17,3,0
TXN-2025397,CUST-00926,Clothing,Winter Jacket,1,5771.67,0,5771.67,2025-11-07 14:32:00,Peshawar,JazzCash,NovaMart Outlet,Male,25-34,2,2025,11,Nov,Friday,14,4,0
TXN-2025732,CUST-UNKNOWN,Clothing,Kids Tracksuit,1,1494.04,0,1494.04,2025-01-11 15:24:00,Karachi,Cash,NovaMart Central,Unknown,55+,4,2025,1,Jan,Saturday,15,1,1
TXN-2026086,CUST-01449,Groceries,Basmati Rice 5kg,3,1292.38,0,3877.14,2025-03-19 17:49:00,Multan,Cash,NovaMart Premium,Male,55+,3,2025,3,Mar,Wednesday,17,1,0
TXN-2025043,CUST-00642,Groceries,Basmati Rice 5kg,2,1443.85,15,2454.54,2025-07-15 19:19:00,Karachi,Cash,NovaMart Central,Male,25-34,3,2025,7,Jul,Tuesday,19,3,0
TXN-2025168,CUST-02076,Groceries,Olpers Full Cream Milk 1L,5,210.51,10,947.29,2025-01-12 20:08:00,Karachi,Cash,NovaMart Outlet,Female,25-34,5,2025,1,Jan,Sunday,20,1,1
TXN-2025417,CUST-00740,Groceries,Lays Chips Family Pack,1,152.04,5,144.44,2025-01-16 13:45:00,Islamabad,Credit Card,NovaMart Premium,Male,18-24,2,2025,1,Jan,Thursday,13,1,0
TXN-2025577,CUST-01401,Electronics,Xiaomi Power Bank 20000mAh,4,3330.73,0,13322.92,2025-07-09 13:11:00,Lahore,Cash,NovaMart Outlet,Female,25-34,2,2025,7,Jul,Wednesday,13,3,0
TXN-2025729,CUST-01334,Home & Kitchen,Bed Sheet King Size,1,4355.1,5,4137.35,2025-05-17 14:49:00,Lahore,Cash,NovaMart Express,Female,45-54,5,2025,5,May,Saturday,14,2,1
TXN-2025427,CUST-02662,Sports & Fitness,Football Size 5,1,1887.64,0,1887.64,2025-10-27 21:23:00,Peshawar,Debit Card,NovaMart Express,Male,45-54,3,2025,10,Oct,Monday,21,4,0
TXN-2025545,CUST-00358,Electronics,JBL Bluetooth Speaker,2,5493.64,0,10987.28,2025-08-12 14:07:00,Multan,Debit Card,NovaMart Outlet,Female,25-34,4,2025,8,Aug,Tuesday,14,3,0
TXN-2026076,CUST-01422,Stationery,Camlin Geometry Box,3,281.48,10,760.0,2025-08-29 14:50:00,Faisalabad,Cash,NovaMart Express,Female,18-24,3,2025,8,Aug,Friday,14,3,0
TXN-2025226,CUST-00191,Health & Beauty,Gillette Fusion Razor,1,1566.51,15,1331.53,2025-03-16 12:45:00,Lahor,Credit Card,NovaMart Outlet,Male,45-54,3,2025,3,Mar,Sunday,12,1,1
TXN-2025888,CUST-01704,Stationery,Sticky Notes 3x3 4pads,1,215.95,20,172.76,2025-03-27 15:42:00,Islamabad,Credit Card,NovaMart Premium,Male,18-24,5,2025,3,Mar,Thursday,15,1,0
TXN-2025794,CUST-00209,Health & Beauty,LOreal Face Wash,1,711.0,0,711.0,2025-11-26 16:57:00,Karachi,Debit Card,NovaMart Outlet,Female,55+,5,2025,11,Nov,Wednesday,16,4,0
TXN-2025258,CUST-00328,Sports & Fitness,Adidas Lite Racer Shoes,5,6901.85,0,34509.25,2025-04-17 15:21:00,Karachi,Cash,NovaMart Premium,Female,18-24,4,2025,4,Apr,Thursday,15,2,0
TXN-2025336,CUST-01005,Electronics,"Haier LED TV 32""",2,38852.52,20,62164.03,2025-01-19 15:23:00,Sialkot,JazzCash,NovaMart Central,Female,35-44,4,2025,1,Jan,Sunday,15,1,1
TXN-2025812,CUST-00614,Clothing,Sports T-Shirt,3,909.77,5,2592.84,2025-01-28 12:20:00,Karachi,Debit Card,NovaMart Outlet,Male,25-34,1,2025,1,Jan,Tuesday,12,1,0
TXN-2025325,CUST-01572,Clothing,Kids Tracksuit,1,1137.02,15,966.47,2025-09-12 16:17:00,Rawal Pindi,Cash,NovaMart Central,Male,35-44,5,2025,9,Sep,Friday,16,3,0
TXN-2025980,CUST-02522,Electronics,JBL Bluetooth Speaker,2,6591.38,0,13182.76,2025-07-15 19:02:00,Hyderabad,JazzCash,NovaMart Outlet,Male,45-54,3,2025,7,Jul,Tuesday,19,3,0
TXN-2025999,CUST-00220,Toys & Kids,LEGO Classic Bricks Set,2,6083.23,0,12166.46,2025-11-19 15:38:00,Karachi,EasyPaisa,NovaMart Express,Female,25-34,5,2025,11,Nov,Wednesday,15,4,0
TXN-2025713,CUST-02456,Sports & Fitness,Yoga Mat 6mm,2,1883.35,20,3013.36,2025-05-01 16:21:00,Lahore,Debit Card,NovaMart Central,Male,18-24,4,2025,5,May,Thursday,16,2,0
TXN-2025223,CUST-00487,Groceries,Nestle Everyday Tea Whitener 400g,1,388.53,10,349.68,2025-02-25 15:15:00,Karachi,Credit Card,NovaMart Premium,Female,18-24,4,2025,2,Feb,Tuesday,15,1,0
TXN-2025180,CUST-00049,Clothing,Denim Jeans Slim Fit,1,2255.95,0,2255.95,2025-12-08 21:25:00,Multan,Cash,NovaMart Central,Female,18-24,5,2025,12,Dec,Monday,21,4,0
TXN-2025100,CUST-00529,Sports & Fitness,Resistance Bands Set,1,1476.34,20,1181.07,2025-02-03 14:45:00,Faisalabad,CreditCard,NovaMart Express,Female,18-24,5,2025,2,Feb,Monday,14,1,0
TXN-2025522,CUST-01573,Electronics,Lenovo Laptop Bag,4,3462.11,0,13848.44,2025-11-21 15:00:00,Rawalpindi,Bank Transfer,NovaMart Express,Female,25-34,5,2025,11,Nov,Friday,15,4,0
TXN-2025837,CUST-00479,Electronics,Samsung Galaxy A14,2,48636.98,0,97273.96,2025-07-03 18:56:00,Rawalpindi,EasyPaisa,NovaMart Outlet,Male,35-44,5,2025,7,Jul,Thursday,18,3,0
TXN-2026066,CUST-00762,Health & Beauty,Ponds Moisturizer 200ml,2,722.87,20,1156.59,2025-08-03 11:22:00,Rawalpindi,EasyPaisa,NovaMart Premium,Male,55+,5,2025,8,Aug,Sunday,11,3,1
TXN-2025612,CUST-02159,Groceries,Brooke Bond Supreme 200g,2,301.57,0,603.14,2025-07-28 13:09:00,Hyderabad,Debit Card,NovaMart Outlet,Female,45-54,5,2025,7,Jul,Monday,13,3,0
TXN-2025904,CUST-02421,Health & Beauty,Dettol Handwash 500ml,2,374.9,0,749.8,2025-07-03 17:17:00,Islamabad,Credit Card,NovaMart Express,Female,25-34,3,2025,7,Jul,Thursday,17,3,0
TXN-2025341,CUST-00049,Electronics,Lenovo Laptop Bag,2,2952.05,10,5313.69,2025-11-09 18:07:00,Islamabad,Credit Card,NovaMart Outlet,Female,35-44,3,2025,11,Nov,Sunday,18,4,1
TXN-2025432,CUST-01470,Electronics,HP Wireless Mouse,1,1325.05,10,1192.55,2025-03-20 13:44:00,Hyderabad,Credit Card,NovaMart Central,Male,25-34,2,2025,3,Mar,Thursday,13,1,0
TXN-2025218,CUST-00390,Groceries,Tapal Danedar Tea 900g,1,739.62,10,665.66,2025-09-03 17:06:00,Peshawar,EasyPaisa,NovaMart Central,Female,45-54,4,2025,9,Sep,Wednesday,17,3,0
TXN-2025204,CUST-01942,Electronics,HP Wireless Mouse,2,1885.69,5,3582.81,2025-12-27 17:18:00,Lahore,Credit Card,NovaMart Central,Male,45-54,5,2025,12,Dec,Saturday,17,4,1
TXN-2025814,CUST-02454,Clothing,Formal Dress Shirt,1,2764.35,0,2764.35,2025-02-11 17:38:00,Lahore,Cash,NovaMart Central,Female,35-44,4,2025,2,Feb,Tuesday,17,1,0
TXN-2025094,CUST-01256,Clothing,Women's Kameez Printed,1,2736.04,5,2599.24,2025-06-06 15:31:00,Peshawar,Debit Card,NovaMart Premium,Female,18-24,4,2025,6,Jun,Friday,15,2,0
TXN-2025850,CUST-02563,Clothing,Women's Kameez Printed,1,1748.39,0,1748.39,2025-04-22 15:30:00,Peshawar,Cash,NovaMart Outlet,Male,35-44,3,2025,4,Apr,Tuesday,15,2,0
TXN-2025069,CUST-01769,Health & Beauty,Dettol Handwash 500ml,1,311.25,0,311.25,2025-08-29 13:21:00,Hyderabad,Debit Card,NovaMart Central,Female,18-24,5,2025,8,Aug,Friday,13,3,0
TXN-2026054,CUST-02771,Sports & Fitness,Adidas Lite Racer Shoes,1,8465.42,10,7618.88,2025-05-30 14:15:00,Multan,Debit Card,NovaMart Premium,Male,25-34,4,2025,5,May,Friday,14,2,0
TXN-2025285,CUST-02541,Electronics,Anker USB-C Charger,2,1373.59,0,2747.18,2025-10-30 19:10:00,Multan,Credit Card,NovaMart Premium,Male,55+,4,2025,10,Oct,Thursday,19,4,0
TXN-2025086,CUST-01168,Groceries,Nestle Everyday Tea Whitener 400g,1,406.09,0,406.09,2025-05-25 15:33:00,Faisalabad,EasyPaisa,NovaMart Central,Male,45-54,4,2025,5,May,Sunday,15,2,1
TXN-2025435,CUST-01005,Sports & Fitness,Skipping Rope Steel,1,619.77,5,588.78,2025-11-04 19:58:00,Lahore,Cash,NovaMart Central,Male,25-34,4,2025,11,Nov,Tuesday,19,4,0
TXN-2025719,CUST-01520,Clothing,Formal Dress Shirt,1,2196.79,0,2196.79,2025-12-16 18:48:00,Lahore,Cash,NovaMart Express,Male,18-24,4,2025,12,Dec,Tuesday,18,4,0
TXN-2025154,CUST-02273,Electronics,JBL Bluetooth Speaker,1,5619.92,0,5619.92,2025-10-03 17:20:00,Rawalpindi,Debit Card,NovaMart Express,Female,25-34,4,2025,10,Oct,Friday,17,4,0
TXN-2025076,CUST-01785,Groceries,Sunflower Oil 5L,5,1962.01,0,9810.05,2025-02-28 14:27:00,Hyderabad,Credit Card,NovaMart Express,Female,18-24,5,2025,2,Feb,Friday,14,1,0
TXN-2025942,CUST-00315,Groceries,Olpers Full Cream Milk 1L,1,212.6,0,212.6,2025-09-16 14:01:00,Rawalpindi,Cash,NovaMart Outlet,Male,35-44,4,2025,9,Sep,Tuesday,14,3,0
TXN-2025581,CUST-01529,Sports & Fitness,Skipping Rope Steel,1,524.22,10,471.8,2025-06-01 14:19:00,Islamabad,Bank Transfer,NovaMart Outlet,Female,18-24,3,2025,6,Jun,Sunday,14,2,1
TXN-2025447,CUST-01137,Sports & Fitness,Cycling Gloves,2,653.59,5,1241.82,2025-09-21 15:28:00,Lahore,EasyPaisa,NovaMart Outlet,Female,35-44,5,2025,9,Sep,Sunday,15,3,1
TXN-2025189,CUST-00577,Clothing,Casual Sneakers,3,6052.27,5,17248.97,2025-05-24 17:08:00,Karachi,Credit Card,NovaMart Outlet,Male,35-44,3,2025,5,May,Saturday,17,2,1
TXN-2025272,CUST-00513,Home & Kitchen,Non-Stick Fry Pan,1,1852.62,10,1667.36,2025-03-11 13:20:00,Lahore,Debit Card,NovaMart Central,Female,25-34,3,2025,3,Mar,Tuesday,13,1,0
TXN-2025488,CUST-00699,Stationery,Sticky Notes 3x3 4pads,1,258.17,0,258.17,2025-01-01 13:45:00,Lahore,EasyPaisa,NovaMart Express,Male,35-44,4,2025,1,Jan,Wednesday,13,1,0
TXN-2025560,CUST-02679,Clothing,Denim Jeans Slim Fit,1,2527.37,0,2527.37,2025-02-19 15:46:00,Islamabad,Debit Card,NovaMart Express,Female,35-44,4,2025,2,Feb,Wednesday,15,1,0
TXN-2025118,CUST-01642,Clothing,Sports T-Shirt,2,1453.54,10,2616.37,2025-06-06 17:41:00,Karachi,EasyPaisa,NovaMart Central,Female,45-54,4,2025,6,Jun,Friday,17,2,0
TXN-2025950,CUST-01671,Toys & Kids,Jigsaw Puzzle 500pcs,3,965.01,10,2605.53,2025-09-29 14:39:00,Lahore,JazzCash,NovaMart Central,Female,25-34,4,2025,9,Sep,Monday,14,3,0
TXN-2026033,CUST-02906,Groceries,Sunflower Oil 5L,1,1989.79,5,1890.3,2025-08-12 13:59:00,Lahore,Debit Card,NovaMart Outlet,Female,25-34,4,2025,8,Aug,Tuesday,13,3,0
TXN-2025513,CUST-02360,Health & Beauty,Pantene Shampoo 360ml,2,580.68,15,987.16,2025-07-23 10:59:00,Faisalabad,Debit Card,NovaMart Express,Female,18-24,5,2025,7,Jul,Wednesday,10,3,0
TXN-2025634,CUST-02189,Clothing,Men's Polo Shirt,1,1335.28,0,1335.28,2025-12-20 20:56:00,Lahore,Credit Card,NovaMart Express,Male,18-24,2,2025,12,Dec,Saturday,20,4,1
TXN-2025709,CUST-01246,Clothing,Casual Sneakers,3,3596.8,20,8632.32,2025-12-16 13:44:00,Rawalpindi,Debit Card,NovaMart Premium,Female,18-24,5,2025,12,Dec,Tuesday,13,4,0
